gene_id,gene_name,knockout_flux,baseline_flux,flux_ratio,flux_reduction,impact,status,num_reactions,reactions
6718_AT1,AKR1D1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,AKR1D;AKR1D2
6817_AT4,SULT1A1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,5,DOPASULT;4NPHSULT;TRIODTHYSULT;TYMSULT;ESTSULT
2571_AT1,GAD1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,GLUDC;LCYSTCBOXL;3SALACBOXL
51380_AT1,CSAD,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,LCYSTCBOXL;3SALACBOXL
57835_AT2,SLC4A5,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,2HCO3_NAt;3HCO3_NAt
2805_AT1,GOT1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,5,TYRTA;3SALATAi;ASPTA;LCYSTAT;CYSTA
8671_AT1,SLC4A4,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,2HCO3_NAt;3HCO3_NAt
10768_AT1,AHCYL1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AHCi
2806_AT1,GOT2,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,ASPTAm;3SALATAim
10768_AT2,AHCYL1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AHCi
8050_AT1,PDHX,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,PDHm;2OXOADOXm;AKGDm
191_AT1,AHCY,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AHCi
11212_AT1,PROSC,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,ALAR
223_AT1,ALDH9A1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,7,LCADi_D;ABUTD;ALDD2x;LCADi;BAMPPALDOX;ALDD2y;GCALDD
211_AT2,ALAS1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,ALASm
