reaction_id,reaction_name,subsystem,knockout_flux,baseline_flux,flux_ratio,growth_pct,impact,status,num_genes,gene_ids,gene_names,equation
3SPYRSPm,"3-Sulfinopyruvate Hydrolase (Spotaneous Reaction), Mitochondrial",Methionine and cysteine metabolism,0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,0,,,3snpyr[m] + h2o[m] --> h[m] + pyr[m] + so3[m]
41R1H2MAE12BOOX,"4-[ (1R)-1-Hydroxy-2- (Methylamino)Ethyl]-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)",Tyrosine metabolism,0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,2,4128.1;4129.1,G_4128__46__1;G_4129__46__1,adrnl[c] + h2o[c] + o2[c] --> 34dhmald[c] + h2o2[c] + mma[c]
41R2A1H12BOOX,"4-[ (1R)-2-Amino-1-Hydroxyethyl]-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)",Tyrosine metabolism,0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,2,4128.1;4129.1,G_4128__46__1;G_4129__46__1,h2o[c] + nrpphr[c] + o2[c] --> 34dhmald[c] + h2o2[c] + nh4[c]
42A12BOOX,"4- (2-Aminoethyl)-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)",Tyrosine metabolism,0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,6,314.2;26.1;8639.1;314.1;4128.1;4129.1,G_314__46__2;G_26__46__1;G_8639__46__1;G_314__46__1;G_4128__46__1;G_4129__46__1,dopa[c] + h2o[c] + o2[c] --> 34dhpac[c] + h2o2[c] + nh4[c]
4ABUTtm,4-Aminobutanoate Mitochondrial Transport via Diffusion,"Transport, mitochondrial",0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,0,,,4abut[c] <=> 4abut[m]
4HGLSDm,"L-4-Hydroxyglutamate Semialdehyde Dehydrogenase, Mitochondrial",Arginine and proline metabolism,0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,2,8659.2;8659.1,G_8659__46__2;G_8659__46__1,4hglusa[m] + h2o[m] + nad[m] --> e4hglu[m] + 2.0 h[m] + nadh[m]
3MOXTYROX,3-Methoxytyramine:Oxygen Oxidoreductase (Deaminating),Tyrosine metabolism,0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,2,4128.1;4129.1,G_4128__46__1;G_4129__46__1,3moxtyr[c] + h2o[c] + o2[c] --> 3mox4hpac[c] + h2o2[c] + nh4[c]
r1902,Y+Lat2 Utilized Transport,"Transport, extracellular",0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,1,9057.1,G_9057__46__1,ile_L[e] + na1[e] + trp_L[c] --> ile_L[c] + na1[c] + trp_L[e]
r2115,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,1,6566.1,G_6566__46__1,ac[e] + bhb[c] <=> ac[c] + bhb[e]
r1900,Y+Lat2 Utilized Transport,"Transport, extracellular",0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,1,9057.1,G_9057__46__1,ile_L[e] + na1[e] + ser_L[c] --> ile_L[c] + na1[c] + ser_L[e]
HMR_1242,HMR_1242,"Transport, peroxisomal",0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,0,,,CE5947[c] <=> CE5947[x]
HMR_1243,HMR_1243,"Transport, mitochondrial",0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,0,,,CE5947[c] <=> CE5947[m]
HMR_1252,HMR_1252,"Transport, endoplasmic reticular",0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,0,,,CE6182[c] <=> CE6182[r]
HMR_1266,Long-Chain-Fatty-Acid Coenzyme A Ligase,Leukotriene metabolism,0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,8,23305.1;2181.1;2182.1;2180.1;11001.1;51703.1;23205.1;81616.1,G_23305__46__1;G_2181__46__1;G_2182__46__1;G_2180__46__1;G_11001__46__1;G_51703__46__1;G_23205__46__1;G_81616__46__1,CE4987[x] + atp[x] + coa[x] <=> CE5969[x] + amp[x] + ppi[x]
HMR_1269,HMR_1269,"Transport, endoplasmic reticular",0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,0,,,CE5969[c] --> CE5969[r]
HMR_1280,Carbonyl Reductase (NADPH),Leukotriene metabolism,0.029528056441854664,0.029528056441593797,1.0000000000088345,100.00000000088345,MINIMAL,optimal,3,873.1;874.1;10901.1,G_873__46__1;G_874__46__1;G_10901__46__1,CE4988[c] + nadp[c] <=> CE5944[c] + h[c] + nadph[c]
