reaction_id,reaction_name,subsystem,host_flux,host_baseline,host_growth_pct,host_status,num_genes,gene_ids,gene_names,equation,virus_flux,virus_baseline,virus_growth_pct,virus_status,selectivity_score,target_class
FAOXC2031836m,Beta oxidation of fatty acid,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,35_AT1;34_AT1,ACADS;ACADM,coa_m + dlnlcgcoa_m + fad_m + h2o_m + nad_m --> accoa_m + fadh2_m + h_m + lnlncgcoa_m + nadh_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FAOXC200180m,Beta oxidation of long chain fatty acid,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,35_AT1;34_AT1,ACADS;ACADM,arachcoa_m + coa_m + fad_m + h2o_m + nad_m --> accoa_m + fadh2_m + h_m + nadh_m + stcoa_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GALASE1ly,"Beta-galactosidase, lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,4,5476_AT1;2720_AT1;4758_AT1;2588_AT1,CTSA;GLB1;NEU1;GALNS,2.0 h2o_l + l2n2m2mn_l --> 2.0 gal_l + n2m2mn_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS6,Folylpolyglutamate synthetase (DHF),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,6dhf_c + atp_c + glu__L_c --> 7dhf_c + adp_c + h_c + pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
ASPTAm,Aspartate transaminase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2806_AT1,GOT2,akg_m + asp__L_m <=> glu__L_m + oaa_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS,Folylpolyglutamate synthetase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,4.0 atp_c + 4.0 glu__L_c + thf_c --> 5thf_c + 4.0 adp_c + 4.0 h_c + 4.0 pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS2,Folylpolyglutamate synthetase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,5thf_c + atp_c + glu__L_c --> 6thf_c + adp_c + h_c + pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS2m,"Folylpolyglutamate synthetase, mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,5thf_m + atp_m + glu__L_m --> 6thf_m + adp_m + h_m + pi_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS3,Folylpolyglutamate synthetase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,6thf_c + atp_c + glu__L_c --> 7thf_c + adp_c + h_c + pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS3m,"Folylpolyglutamate synthetase, mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,6thf_m + atp_m + glu__L_m --> 7thf_m + adp_m + h_m + pi_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS4,Folylpolyglutamate synthetase (DHF),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,4.0 atp_c + dhf_c + 4.0 glu__L_c --> 5dhf_c + 4.0 adp_c + 4.0 h_c + 4.0 pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS4m,"Folylpolyglutamate synthetase (DHF), mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,4.0 atp_m + dhf_m + 4.0 glu__L_m --> 5dhf_m + 4.0 adp_m + 4.0 h_m + 4.0 pi_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
ASPt6,"L-aspartate transport via Na, H symport and K antiport",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,5,6507_AT1;6505_AT1;6511_AT1;6506_AT1;6512_AT1,SLC1A3;SLC1A1;SLC1A6;SLC1A2;SLC1A7,asp__L_e + h_e + k_c + 3.0 na1_e --> asp__L_c + h_c + k_e + 3.0 na1_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS5,Folylpolyglutamate  synthetase (DHF),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,5dhf_c + atp_c + glu__L_c --> 6dhf_c + adp_c + h_c + pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS5m,"Folylpolyglutamate  synthetase (DHF), mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,5dhf_m + atp_m + glu__L_m --> 6dhf_m + adp_m + h_m + pi_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS6m,"Folylpolyglutamate synthetase (DHF), mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,6dhf_m + atp_m + glu__L_m --> 7dhf_m + adp_m + h_m + pi_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGT6,Gamma-glutamyltransferase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,glu__L_c + leuktrE4_c <=> h2o_c + leuktrF4_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS7,Folylpolyglutamate synthetase (10fthf),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,10fthf_c + 4.0 atp_c + 4.0 glu__L_c --> 10fthf5glu_c + 4.0 adp_c + 4.0 h_c + 4.0 pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS7m,"Folylpolyglutamate synthetase (10fthf), mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,10fthf_m + 4.0 atp_m + 4.0 glu__L_m --> 10fthf5glu_m + 4.0 adp_m + 4.0 h_m + 4.0 pi_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS8,Folylpolyglutamate synthetase (10fthf),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,10fthf5glu_c + atp_c + glu__L_c --> 10fthf6glu_c + adp_c + h_c + pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS8m,"Folylpolyglutamate synthetase (10fthf), mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,10fthf5glu_m + atp_m + glu__L_m --> 10fthf6glu_m + adp_m + h_m + pi_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS9,Folylpolyglutamate synthetase (10fthf),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,10fthf6glu_c + atp_c + glu__L_c --> 10fthf7glu_c + adp_c + h_c + pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGS9m,"Folylpolyglutamate synthetase (10fthf), mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,10fthf6glu_m + atp_m + glu__L_m --> 10fthf7glu_m + adp_m + h_m + pi_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FPGSm,"Folylpolyglutamate synthetase, mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2356_AT1,FPGS,4.0 atp_m + 4.0 glu__L_m + thf_m --> 5thf_m + 4.0 adp_m + 4.0 h_m + 4.0 pi_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FRUt1r,D-fructose transport in via uniport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,5,155184_AT1;29988_AT1;6514_AT1;66035_AT1;6518_AT1,SLC2A7;SLC2A8;SLC2A2;SLC2A11;SLC2A5,fru_e <=> fru_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FRUt4,D-fructose transport  via sodium cotransport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,200010_AT1,SLC5A9,fru_e + na1_e <=> fru_c + na1_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GALt2_2,D-galactose transport  via proton symport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,6523_AT1,SLC5A1,gal_e + 2.0 h_e <=> gal_c + 2.0 h_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GALt4,Galactose transport via sodium symport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,200010_AT1,SLC5A9,gal_e + na1_e <=> gal_c + na1_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FUMtm,"Fumarate transport, mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1468_AT1,SLC25A10,fum_c + pi_m <=> fum_m + pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FTCD,Formimidoyltransferase cyclodeaminase reversible,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,10841_AT1;10841_AT2,FTCD;FTCD,5forthf_c + 2.0 h_c --> methf_c + nh4_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FTHFCL,5 formethyltetrahydrofolate cyclo ligase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,10588_AT1,MTHFS,5fthf_c + atp_c --> adp_c + methf_c + pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FTHFDH,10-formyltetrahydrofolate:NADP+ oxidoreductase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,10840_AT1,ALDH1L1,10fthf_c + h2o_c + nadp_c --> co2_c + h_c + nadph_c + thf_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FUCASE2e,"Alpha-fucosidase, extracellular",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2519_AT1,FUCA2,h2o_e + ksi_e --> fuc__L_e + ksi_deg1_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GARFT,Phosphoribosylglycinamide formyltransferase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,2618_AT1;2618_AT2,GART;GART,10fthf_c + gar_c <=> fgam_c + h_c + thf_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GASNASE2ly,"Glycosylasparaginase, lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,175_AT1,AGA,h2o_l + n2m2nmasn_l --> Asn_X_Ser_Thr_l + n2m2nm_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GASNASEly,"Glycosylasparaginase, lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,175_AT1,AGA,h2o_l + s2l2n2m2masn_l --> Asn_X_Ser_Thr_l + s2l2n2m2m_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GBA,Glucosylceramidase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,5,2629_AT5;2629_AT1;2629_AT3;2629_AT4;2629_AT2,GBA;GBA;GBA;GBA;GBA,gluside_hs_c + h2o_c --> crm_hs_c + glc__D_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GCALDD,Glycolaldehyde dehydrogenase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,11,216_AT1;501_AT1;8854_AT2;220_AT1;223_AT1;224_AT1;218_AT1;8854_AT1;222_AT1;221_AT1,ALDH1A1;ALDH7A1;ALDH1A2;ALDH1A3;ALDH9A1;ALDH3A2;ALDH3A1;ALDH1A2;ALDH3B2;ALDH3B1,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GCC2am,Glycine cleavage complex  lipoamide   mitochondrial,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,4,275_AT1;1738_AT1;2653_AT1;2731_AT1,AMT;DLD;GCSH;GLDC,gly_m + h_m + lpam_m <=> alpam_m + co2_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GCC2bim,Glycine cleavage system  lipoamide  irreversible  mitochondrial,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,4,275_AT1;1738_AT1;2653_AT1;2731_AT1,AMT;DLD;GCSH;GLDC,alpam_m + thf_m --> dhlam_m + mlthf_m + nh4_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GCC2cm,Glycine cleavage complex  lipoamide   mitochondrial,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,4,275_AT1;1738_AT1;2653_AT1;2731_AT1,AMT;DLD;GCSH;GLDC,dhlam_m + nad_m <=> h_m + lpam_m + nadh_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GCCbim,Glycine cleavage complex  lipoylprotein  irreversible  mitochondrial,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,4,275_AT1;1738_AT1;2653_AT1;2731_AT1,AMT;DLD;GCSH;GLDC,alpro_m + thf_m --> dhlpro_m + mlthf_m + nh4_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FAEL183,Fatty-acyl-CoA elongation (n-C18:3CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,6785_AT1,ELOVL4,5.0 h_c + lnlncgcoa_c + malcoa_c + 4.0 nadph_c + o2_c --> co2_c + coa_c + dlnlcgcoa_c + 3.0 h2o_c + 4.0 nadp_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GCCcm,Glycine cleavage complex  lipoylprotein   mitochondrial,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,4,275_AT1;1738_AT1;2653_AT1;2731_AT1,AMT;DLD;GCSH;GLDC,dhlpro_m + nad_m <=> h_m + lpro_m + nadh_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GCHOLAt,Glycocholate transport via bicarbonate countertransport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,3,28234_AT1;10599_AT1;6579_AT1,SLCO1B3;SLCO1B1;SLCO1A2,gchola_e + hco3_c <=> gchola_c + hco3_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GCHOLAt2,Glycocholate transport via sodium cotransport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,6555_AT1;6554_AT1,SLC10A2;SLC10A1,gchola_e + 2.0 na1_e --> gchola_c + 2.0 na1_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GALKr,Galactokinase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,3,2585_AT1;2584_AT1;2585_AT2,GALK2;GALK1;GALK2,atp_c + gal_c --> adp_c + gal1p_c + h_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GCHOLAt3,ABC bile acid transporter,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,4,8714_AT3;8714_AT1;8714_AT2;8647_AT1,ABCC3;ABCC3;ABCC3;ABCB11,atp_c + gchola_c + h2o_c --> adp_c + gchola_e + h_c + pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GALT,Galactose 1 phosphate uridylyltransferase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,3,2592_AT1;2592_AT2;2592_AT3,GALT;GALT;GALT,gal1p_c + h_c + utp_c <=> ppi_c + udpgal_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GCHOLAtx,Bile acid intracellular transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,gchola_x <=> gchola_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GALUi,UTP-glucose-1-phosphate uridylyltransferase (irreversible),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,3,7359_AT1;7360_AT2;7360_AT1,7359_AT1;UGP2;UGP2,g1p_c + h_c + utp_c <=> ppi_c + udpg_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GALt1r,Galactose transport (uniport),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,5,29988_AT1;6513_AT1;6514_AT1;6515_AT1;81031_AT1,SLC2A8;SLC2A1;SLC2A2;SLC2A3;SLC2A10,gal_e <=> gal_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GDCHOLAte,Bile acid intracellular transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,gdchola_e <=> gdchola_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GDCHOLAtx,Bile acid intracellular transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,gdchola_x <=> gdchola_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FTHFLi,Formate-tetrahydrofolate ligase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,4522_AT1;286297_AT1,MTHFD1;286297_AT1,atp_c + for_c + thf_c <=> 10fthf_c + adp_c + pi_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GALt4_2,Galactose transport via sodium symport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,6523_AT1,SLC5A1,gal_e + 2.0 na1_e <=> gal_c + 2.0 na1_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GLCAASE9ly,"Beta-glucuronidase, lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2990_AT1,GUSB,2.0 h2o_l + ha_pre1_l --> acgam_l + glcur_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FAOXC18480x,Beta oxidation of long chain fatty acid,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,5,51_AT2;1962_AT1;30_AT1;51_AT1;3295_AT1,ACOX1;EHHADH;ACAA1;ACOX1;HSD17B4,5.0 coa_x + 5.0 h2o_x + 5.0 nad_x + o2_x + strdnccoa_x --> 5.0 accoa_x + h2o2_x + 5.0 h_x + 5.0 nadh_x + occoa_x,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GLBRAN,"1,4-alpha-glucan branching enzyme (glygn1 -> glygn2)",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2632_AT1,GBE1,glygn1_c --> glygn2_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_10FTHF5GLUl,"Gamma-glutamyl hydrolase (10FTHF5GLU), lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,10fthf5glu_l + 4.0 h2o_l --> 10fthf_l + 4.0 glu__L_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_10FTHF6GLUe,"Gamma-glutamyl hydrolase (10FTHF6GLU), extracellular",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,10fthf6glu_e + h2o_e --> 10fthf5glu_e + glu__L_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_10FTHF6GLUl,"Gamma-glutamyl hydrolase (10FTHF6GLU), lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,10fthf6glu_l + h2o_l --> 10fthf5glu_l + glu__L_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_10FTHF7GLUe,"Gamma-glutamyl hydrolase (10FTHF7GLU), extracellular",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,10fthf7glu_e + h2o_e --> 10fthf6glu_e + glu__L_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_10FTHF7GLUl,"Gamma-glutamyl hydrolase (10FTHF7GLU), lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,10fthf7glu_l + h2o_l --> 10fthf6glu_l + glu__L_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_5DHFe,"Gamma-glutamyl hydrolase (5DHF), extracellular",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,5dhf_e + 4.0 h2o_e --> dhf_e + 4.0 glu__L_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_5DHFl,"Gamma-glutamyl hydrolase (5DHF), lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,5dhf_l + 4.0 h2o_l --> dhf_l + 4.0 glu__L_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_5THFe,"Gamma-glutamyl hydrolase (5THF), extracellular",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,5thf_e + 4.0 h2o_e --> 4.0 glu__L_e + thf_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_5THFl,"Gamma-glutamyl hydrolase (5THF), lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,5thf_l + 4.0 h2o_l --> 4.0 glu__L_l + thf_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_6DHFe,"Gamma-glutamyl hydrolase (6DHF), extracellular",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,6dhf_e + h2o_e --> 5dhf_e + glu__L_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_6DHFl,"Gamma-glutamyl hydrolase (6DHF), lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,6dhf_l + h2o_l --> 5dhf_l + glu__L_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_6THFe,"Gamma-glutamyl hydrolase (6THF), extracellular",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,6thf_e + h2o_e --> 5thf_e + glu__L_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GHMT2r,"Glycine hydroxymethyltransferase, reversible",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,6470_AT1;6470_AT2,SHMT1;SHMT1,ser__L_c + thf_c <=> gly_c + h2o_c + mlthf_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_6THFl,"Gamma-glutamyl hydrolase (6THF), lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,6thf_l + h2o_l --> 5thf_l + glu__L_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_7DHFe,"Gamma-glutamyl hydrolase (7DHF), extracellular",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,7dhf_e + h2o_e --> 6dhf_e + glu__L_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_7DHFl,"Gamma-glutamyl hydrolase (7DHF), lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,7dhf_l + h2o_l --> 6dhf_l + glu__L_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_7THFe,"Gamma-glutamyl hydrolase (7THF), extracellular",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,7thf_e + h2o_e --> 6thf_e + glu__L_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGH_7THFl,"Gamma-glutamyl hydrolase (7THF), lysosomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8836_AT1,GGH,7thf_l + h2o_l --> 6thf_l + glu__L_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
GGLUCT,Gamma-glutamylcyclotransferase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2655_AT1,2655_AT1,gluala_e --> 5oxpro_c + ala__L_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
ASPTA,Aspartate transaminase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2805_AT1,GOT1,akg_c + asp__L_c <=> glu__L_c + oaa_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FUMm,Fumarase  mitochondrial,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,2271_AT1,FH,fum_m + h2o_m <=> mal__L_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FORtm,Formate mitochondrial transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,for_m <=> for_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FAOXC183806m,Beta oxidation of fatty acid,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,35_AT1;34_AT1,ACADS;ACADM,5.0 coa_m + 5.0 h2o_m + lnlncgcoa_m + 5.0 nad_m + 2.0 o2_m --> 5.0 accoa_m + 2.0 h2o2_m + 5.0 h_m + 5.0 nadh_m + occoa_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
