reaction_id,reaction_name,subsystem,knockout_flux,baseline_flux,flux_ratio,flux_reduction,impact,status,num_genes,gene_ids,gene_names,equation
RDH2a,"retinol dehydrogenase (9-cis,NADPH)",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,6,51109_AT1;145226_AT1;195814_AT1;112724_AT1;57665_AT1;50700_AT1,RDH11;RDH12;SDR16C5;RDH13;RDH14;RDH8,nadp_c + retinol_DASH_DASH_DASH_9_DASH_DASH_DASH_cis_c <=> NADPH_c + h_c + retinal_DASH_DASH_DASH_cis_DASH_DASH_DASH_9_c
PSERT,phosphoserine transaminase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,29968_AT2;29968_AT1,PSAT1;PSAT1,3php_c + Glutamates_c --> akg_c + pser_DASH_DASH_DASH_L_c
PSFLIPm,phosphatidylserine flippase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,57194_AT1;10396_AT1,ATP10A;ATP8A1,WATER_c + atp_c + ps_DASH_hs_c --> adp_c + h_c + pi_c + ps_DASH_hs_m
PSP_L,phosphoserine phosphatase (L-serine),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,5723_AT1;8781_AT1,PSPH;8781_AT1,WATER_c + pser_DASH_DASH_DASH_L_c --> SER_c + pi_c
URIt5,uridine transport in via sodium symport (1:2),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,64078_AT1,SLC28A3,2.0 NA_43__e + uri_e --> 2.0 NA_43__c + URIDINE_c
VACCCPT1,carnitine O-palmitoyltransferase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,6,1374_AT1;1375_AT2;1375_AT1;1375_AT4;1375_AT3;126129_AT1,CPT1A;CPT1B;CPT1B;CPT1B;CPT1B;CPT1C,CARNITINE_c + vacccoa_c --> coa_c + vacccrn_c
PTDCACRNCPT1,carnitine fatty-acyl transferase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,6,1374_AT1;1375_AT2;1375_AT1;1375_AT4;1375_AT3;126129_AT1,CPT1A;CPT1B;CPT1B;CPT1B;CPT1B;CPT1C,CARNITINE_c + ptdcacoa_c --> coa_c + ptdcacrn_c
PTDCACRNCPT2,pentadecanoate transport into the mitochondria,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,1376_AT1,CPT2,coa_m + ptdcacrn_m --> CARNITINE_m + ptdcacoa_m
PTDCACRNt,pentadecanoate transport into the mitochondria,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,788_AT1,SLC25A20,ptdcacrn_c --> ptdcacrn_m
PTDCAt,fatty acid transport via diffusion,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,ptdca_e <=> ptdca_c
PTE3x,peroxisomal acyl-CoA thioesterase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,10965_AT1,ACOT2,WATER_x + pristcoa_x --> coa_x + h_x + prist_x
PTPAT,pantetheine-phosphate adenylyltransferase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,80347_AT1,COASY,atp_c + h_c + pan4p_c <=> dpcoa_c + ppi_c
PUNP1,purine-nucleoside phosphorylase (Adenosine),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,4860_AT1,PNP,ADENOSINE_c + pi_c <=> ADENINE_c + r1p_c
FATP3t,fatty acid electroneutral transport,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,376497_AT1;376497_AT2,SLC27A1;SLC27A1,NA_43__c + ocdca_c <=> NA_43__e + ocdca_e
PUNP3,purine-nucleoside phosphorylase (Guanosine),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,4860_AT1,PNP,GUANOSINE_c + pi_c <=> GUANINE_c + r1p_c
PUNP4,purine-nucleoside phosphorylase (Deoxyguanosine),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,4860_AT1,PNP,DEOXYGUANOSINE_c + pi_c <=> 2dr1p_c + GUANINE_c
PUNP5,purine-nucleoside phosphorylase (Inosine),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,4860_AT1,PNP,INOSINE_c + pi_c <=> HYPOXANTHINE_c + r1p_c
PPDOy,"Propane-1,2-diol:NADP+ 1-oxidoreductase",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,231_AT1;8574_AT1;10327_AT1;10327_AT2,AKR1B1;AKR7A2;AKR1A1;AKR1A1,NADPH_c + h_c + lald_DASH_DASH_DASH_D_c --> 12ppd_DASH_DASH_DASH_R_c + nadp_c
PPItx,"Diphosphate transporter, peroxisome",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,ppi_c <=> ppi_x
PPM,phosphopentomutase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,5236_AT1,PGM1,r1p_c <=> r5p_c
PPNCL3,phosphopantothenate-cysteine ligase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,79717_AT1,PPCS,4ppan_c + CYS_c + atp_c --> 4ppcys_c + amp_c + h_c + ppi_c
PRAGSr,phosphoribosylglycinamide synthase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,2618_AT2;2618_AT1,GART;GART,GLY_c + atp_c + pram_c <=> 5_45_PHOSPHO_45_RIBOSYL_45_GLYCINEAMIDE_c + adp_c + h_c + pi_c
PRAIS,phosphoribosylaminoimidazole synthase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,2618_AT2;2618_AT1,GART;GART,atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c
PRASCS,phosphoribosylaminoimidazolesuccinocarboxamide synthase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,10606_AT1,PAICS,5aizc_c + asp_DASH_DASH_DASH_L_c + atp_c <=> 25aics_c + adp_c + h_c + pi_c
PRFGS,phosphoribosylformylglycinamidine synthase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,5198_AT1,PFAS,5_45_P_45_RIBOSYL_45_N_45_FORMYLGLYCINEAMIDE_c + GLN_c + WATER_c + atp_c --> Glutamates_c + adp_c + fpram_c + h_c + pi_c
PRISTCOAtx,pristcoa peroxisomal transport,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,pristcoa_x <=> pristcoa_c
PRISTtx,prist peroxisomal transport,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,prist_x <=> prist_c
PRO1x,"proline oxidase (L-proline, NAD)",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,58510_AT1,PRODH2,PRO_c + nad_c --> L_45_DELTA1_45_PYRROLINE_5_45_CARBOXYLATE_c + 2.0 h_c + nadh_c
PROD2m,Proline dehydrogenase (m),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,5625_AT1,PRODH,fad_m + pro_DASH_DASH_DASH_L_m --> 1pyr5c_m + fadh2_m + h_m
PROSTGE2t,prostaglandin transport via bicarbonate countertransport,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,28232_AT1;28231_AT1;6579_AT1;6578_AT1,SLCO3A1;SLCO4A1;SLCO1A2;SLCO2A1,H2CO3_c + prostge2_e <=> hco3_e + prostge2_c
PROSTGF2t,prostaglandin uniport,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,6582_AT2;6580_AT1;6582_AT1,SLC22A2;SLC22A1;SLC22A2,prostgf2_e <=> prostgf2_c
PROtm,"L-proline transport, mitochondrial",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,PRO_c <=> pro_DASH_DASH_DASH_L_m
RXN66_45_490,RXN66-490,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS08621,ALOX15,5Z8Z11Z13E_45_15S_45_15_45_HYDROPEROXYICOS_c + Donor_45_H2_c <=> Acceptor_c + CPD66_45_55_c + WATER_c
PPA,inorganic diphosphatase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,5464_AT1,PPA1,WATER_c + ppi_c --> h_c + 2.0 pi_c
PPAP,phosphatidic acid phosphatase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,8611_AT2;8612_AT1;8613_AT1;8611_AT1,PLPP1;PLPP2;PLPP3;PLPP1,WATER_c + pa_DASH_hs_c --> DIACYLGLYCEROL_c + pi_c
PPAer,"inorganic diphosphatase, endoplasmic reticulum",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,2538_AT1;57818_AT1;92579_AT1,G6PC;G6PC2;G6PC3,h2o_r + ppi_r --> h_r + 2.0 pi_r
PPAm,inorganic diphosphatase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,27068_AT2;27068_AT1;27068_AT4;27068_AT3,PPA2;PPA2;PPA2;PPA2,WATER_m + ppi_m --> h_m + 2.0 pi_m
PPAn,"inorganic diphosphatase, nuclear",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,h2o_n + ppi_n --> h_n + 2.0 pi_n
GALASE1ly,"beta-galactosidase, lysosomal",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,2720_AT1;5476_AT1;4758_AT1;2588_AT1,GLB1;CTSA;NEU1;GALNS,2.0 h2o_l + l2n2m2mn_l --> 2.0 gal_l + n2m2mn_l
GALK,galactokinase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,2585_AT1;2584_AT1;2585_AT2,GALK2;GALK1;GALK2,ALPHA_45_D_45_GALACTOSE_c + atp_c --> adp_c + gal1p_c + h_c
GALT,galactose-1-phosphate uridylyltransferase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,2592_AT2;2592_AT1;2592_AT3,GALT;GALT;GALT,gal1p_c + h_c + utp_c <=> ppi_c + udpgal_c
GALU,UTP-glucose-1-phosphate uridylyltransferase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,7359_AT1;7360_AT1;7360_AT2,7359_AT1;UGP2;UGP2,GLC_45_1_45_P_c + h_c + utp_c <=> CPD_45_12575_c + ppi_c
GALt1r,galactose transport (uniport),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,5,6513_AT1;29988_AT1;6514_AT1;6515_AT1;81031_AT1,SLC2A1;SLC2A8;SLC2A2;SLC2A3;SLC2A10,gal_e <=> ALPHA_45_D_45_GALACTOSE_c
GALtly,galactose efflux from lysosome,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,gal_l --> ALPHA_45_D_45_GALACTOSE_c
GAMt1r,glucosamine transport (uniport),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,6517_AT1;6513_AT1;6514_AT1,SLC2A4;SLC2A1;SLC2A2,gam_e <=> gam_c
GAPD,glyceraldehyde-3-phosphate dehydrogenase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,2597_AT1;26330_AT1,GAPDH;GAPDHS,g3p_c + nad_c + pi_c <=> 13dpg_c + h_c + nadh_c
PPCDC,phosphopantothenoylcysteine decarboxylase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,60490_AT1,PPCDC,4ppcys_c + h_c --> CARBON_45_DIOXIDE_c + pan4p_c
PPCOACm,"Propionyl-CoA carboxylase, mitochondrial",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,5095_AT1;5096_AT1,PCCA;PCCB,atp_m + hco3_m + ppcoa_m --> adp_m + h_m + mmcoa_DASH_DASH_DASH_S_m + pi_m
PPDOx,"Propane-1,2-diol:NAD+ 1-oxidoreductase",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,8574_AT1,AKR7A2,h_c + lald_DASH_DASH_DASH_D_c + nadh_c --> 12ppd_DASH_DASH_DASH_R_c + nad_c
GF6PTA,glutamine-fructose-6-phosphate transaminase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,2673_AT1;9945_AT1,GFPT1;GFPT2,GLN_c + f6p_c --> Glutamates_c + gam6p_c
GGH_5DHFe,"Gamma-glutamyl hydrolase (5DHF), extracellular",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,8836_AT1,GGH,5dhf_e + 4.0 WATER_e --> dhf_e + 4.0 glu_DASH_DASH_DASH_L_e
GGH_6DHFe,"Gamma-glutamyl hydrolase (6DHF), extracellular",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,8836_AT1,GGH,6dhf_e + WATER_e --> 5dhf_e + glu_DASH_DASH_DASH_L_e
GGH_7DHFe,"Gamma-glutamyl hydrolase (7DHF), extracellular",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,8836_AT1,GGH,7dhf_e + WATER_e --> 6dhf_e + glu_DASH_DASH_DASH_L_e
GGLUCT,gamma-glutamylcyclotransferase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,2655_AT1,2655_AT1,gluala_e --> 5oxpro_c + L_45_ALPHA_45_ALANINE_c
GGNG,glycogenin self-glucosylation,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,2997_AT1;2998_AT1;8908_AT1;2992_AT1,GYS1;GYS2;GYG2;GYG1,8.0 CPD_45_12575_c + Tyr_DASH_DASH_DASH_ggn_c --> ggn_c + 8.0 h_c + 8.0 udp_c
GHMT2r,"glycine hydroxymethyltransferase, reversible",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,6470_AT2;6470_AT1,SHMT1;SHMT1,SER_c + thf_c <=> GLY_c + WATER_c + mlthf_c
RXN_45_5469,RXN-5469,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS12291,ALG9,CPD_45_171_c + CPD_45_5167_c <=> CPD_45_5168_c + DOLICHOLP_c + h_c
PIter,"phosphate transport, endoplasmic reticulum",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,2544_AT1,2544_AT1,pi_r <=> pi_c
PItn,"phosphate transport, nuclear",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,pi_n <=> pi_c
PItx,"Phosphate transporter, peroxisome",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,pi_c <=> pi_x
PLA2_2e,phospholipase A2,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,8,8399_AT1;64600_AT1;5320_AT1;30814_AT1;81579_AT1;5322_AT1;26279_AT1;5319_AT1,PLA2G10;PLA2G2F;PLA2G2A;PLA2G2E;PLA2G12A;PLA2G5;PLA2G2D;PLA2G1B,WATER_e + pchol_DASH_hs_e --> Rtotal2_e + h_e + lpchol_DASH_hs_e
PMEVKx,phosphomevalonate kinase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,10654_AT1,PMVK,5pmev_x + atp_x --> 5dpmev_x + adp_x
PNP,purine-nucleoside phosphorylase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,4860_AT1,PNP,pi_c + rnam_c <=> NIACINAMIDE_c + h_c + r1p_c
PNTK,pantothenate kinase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,9,80025_AT1;80025_AT4;80025_AT3;53354_AT3;80025_AT2;79646_AT1;53354_AT1;55229_AT1;53354_AT2,PANK2;PANK2;PANK2;PANK1;PANK2;PANK3;PANK1;PANK4;PANK1,atp_c + pnto_DASH_DASH_DASH_R_c --> 4ppan_c + adp_c + h_c
PNTOt5,Pantothenate sodium symporter  II,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,8884_AT1,SLC5A6,2.0 NA_43__e + WATER_c + atp_c + pnto_DASH_DASH_DASH_R_e --> 2.0 NA_43__c + adp_c + h_c + pi_c + pnto_DASH_DASH_DASH_R_c
OCTAt,Octanoate transport via diffusion,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,octa_e <=> octa_c
ODECOAtx,fatty acid intracellular transport,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,odecoa_c <=> odecoa_x
OIVD1m,"2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate), mitochondrial",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,5,1629_AT1;593_AT1;1738_AT1;594_AT2;594_AT1,DBT;BCKDHA;DLD;BCKDHB;BCKDHB,4mop_m + coa_m + nad_m --> CARBON_45_DIOXIDE_m + ivcoa_m + nadh_m
2_46_7_46_7_46_13_45_RXN,2.7.7.13-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS10686;HS07182,GMPPB;GMPPA,MANNOSE_45_1P_c + gtp_c + h_c <=> GDP_45_MANNOSE_c + ppi_c
RXN_45_16998,RXN-16998,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS07974,PGM5,ALPHA_45_GLUCOSE_45_16_45_BISPHOSPHATE_c + Phosphoglucomutase_c <=> D_45_glucopyranose_45_6_45_phosphate_c + Phosphorylated_45_phosphoglucomutase_c
PE_HStm,phosphatidylethanolamine scramblase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,pe_DASH_hs_c <=> pe_DASH_hs_m
PGI,glucose-6-phosphate isomerase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,2821_AT1,GPI,D_45_glucopyranose_45_6_45_phosphate_c <=> f6p_c
PGK,phosphoglycerate kinase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,5230_AT1;348477_AT1;5232_AT1,PGK1;348477_AT1;PGK2,3pg_c + atp_c <=> 13dpg_c + adp_c
PGL,6-phosphogluconolactonase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,25796_AT1,PGLS,6pgl_c + WATER_c --> 6pgc_c + h_c
PGM,phosphoglycerate mutase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,5,5224_AT1;669_AT1;5223_AT1;669_AT2;5224_AT2,PGAM2;BPGM;PGAM1;BPGM;PGAM2,2pg_c <=> 3pg_c
PHACCOAGLNAC,Phenylacetyl-CoA:L-glutamine alpha-N-phenylacetyltransferase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,GLN_c + phaccoa_c --> coa_c + pheacgln_c
PHEACGLNt,PHEACGLN extracellular transport via diffusion,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,pheacgln_c <=> pheacgln_e
PHETHPTOX2,"L-Phenylalanine,tetrahydrobiopterin:oxygen oxidoreductase (4-hydroxylating)",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,5053_AT1,PAH,CPD_45_14053_c + OXYGEN_45_MOLECULE_c + PHE_c --> TYR_c + thbpt4acam_c
ALPHA_45_L_45_FUCOSIDASE_45_RXN,ALPHA-L-FUCOSIDASE-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS00070;HS11358,FUCA2;FUCA1,AN_45_ALPHA_45_L_45_FUCOSIDE_c + WATER_c <=> Alcohols_c + L_45_Fucopyranoses_c
GBA,Glucosylceramidase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,5,2629_AT2;2629_AT3;2629_AT4;2629_AT5;2629_AT1,GBA;GBA;GBA;GBA;GBA,WATER_c + gluside_DASH_hs_c --> Glucopyranose_c + crm_DASH_hs_c
GCALDD,Glycolaldehyde dehydrogenase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,11,218_AT1;8854_AT3;8854_AT1;224_AT1;501_AT1;223_AT1;221_AT1;222_AT1;216_AT1;220_AT1,ALDH3A1;ALDH1A2;ALDH1A2;ALDH3A2;ALDH7A1;ALDH9A1;ALDH3B1;ALDH3B2;ALDH1A1;ALDH1A3,WATER_c + gcald_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c
GLUt6,"Glutamate transport via Na, H symport and K antiport",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,5,6507_AT1;6511_AT1;6512_AT1;6506_AT1;6505_AT1,SLC1A3;SLC1A6;SLC1A7;SLC1A2;SLC1A1,K_43__c + 3.0 NA_43__e + glu_DASH_DASH_DASH_L_e + h_e --> Glutamates_c + K_43__e + 3.0 NA_43__c + h_c
GLXO1,glyoxylate oxidase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,9,3939_AT1;92483_AT1;3945_AT1;197257_AT2;55293_AT1;3948_AT1;3948_AT2;197257_AT1;160287_AT1,LDHA;LDHAL6B;LDHB;LDHD;UEVLD;LDHC;LDHC;LDHD;LDHAL6A,WATER_c + glx_c + nad_c --> 2.0 h_c + nadh_c + oxa_c
GLXtp,"glyoxylate transport, peroxisomal",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,glx_c <=> glx_x
GLYAMDTRc,glycine amidinotransferase (c),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,2628_AT1,GATM,GLY_c + arg_DASH_DASH_DASH_L_c <=> L_45_ORNITHINE_c + gudac_c
GLYCLTDy,Glycolate dehydrogenase (NADP),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,9380_AT1,GRHPR,NADPH_c + glx_c + h_c --> glyclt_c + nadp_c
GLYCLTtp,glycolate transport into peroxisome,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,glyclt_c --> glyclt_x
GLYCTO1p,"Glycolate oxidase, peroxisome",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,51179_AT1;51179_AT2;54363_AT1,HAO2;HAO2;HAO1,OXYGEN_45_MOLECULE_x + glyclt_x --> HYDROGEN_45_PEROXIDE_x + glx_x
GLYK,glycerol kinase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,2710_AT1;2712_AT1;2710_AT2;2713_AT1,GK;GK2;GK;2713_AT1,GLYCEROL_c + atp_c --> adp_c + glyc3p_c + h_c
NTD6,5'-nucleotidase (dAMP),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,22978_AT1,NT5C2,WATER_c + damp_c --> DEOXYADENOSINE_c + pi_c
NTD7,5'-nucleotidase (AMP),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,93034_AT2;93034_AT1;22978_AT1,NT5C1B;NT5C1B;NT5C2,WATER_c + amp_c --> ADENOSINE_c + pi_c
NTD7e,"5'-nucleotidase (AMP), extracellular",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,4907_AT1,NT5E,WATER_e + amp_e --> ADENOSINE_e + pi_e
NTD8,5'-nucleotidase (dGMP),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,30833_AT1;22978_AT1,NT5C;NT5C2,WATER_c + dgmp_c --> DEOXYGUANOSINE_c + pi_c
NTD9,5'-nucleotidase (GMP),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,22978_AT1,NT5C2,WATER_c + gmp_c --> GUANOSINE_c + pi_c
NTD9e,"5'-nucleotidase (GMP), extracellular",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,4907_AT1,NT5E,WATER_e + gmp_e --> gsn_e + pi_e
NTP3e,nucleoside-triphosphatase (GTP),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,124583_AT1,CANT1,WATER_e + gtp_e --> gdp_e + h_e + pi_e
NaKt,Na+/K+ exchanging ATPase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,8,482_AT1;476_AT1;483_AT1;23439_AT1;478_AT1;477_AT1;481_AT1;480_AT1,ATP1B2;ATP1A1;ATP1B3;ATP1B4;ATP1A3;ATP1A2;ATP1B1;ATP1A4,2.0 K_43__e + 3.0 NA_43__c + WATER_c + atp_c --> 2.0 K_43__c + 3.0 NA_43__e + adp_c + h_c + pi_c
LYStiDF,L-lysine transport via diffusion (extracellular to cytosol),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,6541_AT1;6542_AT1;55089_AT1;84889_AT1,SLC7A1;SLC7A2;SLC38A4;SLC7A3,lys_DASH_DASH_DASH_L_e --> lys_DASH_DASH_DASH_L_c
L_LACDcm,"L-Lactate dehydrogenase, cytosolic/mitochondrial",Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,124637_AT1,CYB5D1,2.0 ficytC_m + lac_DASH_DASH_DASH_L_c --> 2.0 focytC_m + 2.0 h_c + pyr_c
L_LACt2r,L-lactate reversible transport via proton symport,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,23539_AT1;6566_AT1;9123_AT1;9194_AT1,SLC16A8;SLC16A1;SLC16A3;SLC16A7,h_e + lac_DASH_DASH_DASH_L_e <=> h_c + lac_DASH_DASH_DASH_L_c
L_LACt4r,L-lactate reversible transport via sodium symport,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,NA_43__e + lac_DASH_DASH_DASH_L_e <=> NA_43__c + lac_DASH_DASH_DASH_L_c
L_LACtcm,L-lactate transport via diffusion (cytosol to mitochondria),Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,366_AT1,AQP9,lac_DASH_DASH_DASH_L_c --> lac_DASH_DASH_DASH_L_m
MACOXO,3-Methylimidazole acetaldehyde:NAD+ oxidoreductase,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,5,4129_AT1;218_AT1;222_AT1;220_AT1;221_AT1,MAOB;ALDH3A1;ALDH3B2;ALDH1A3;ALDH3B1,3mldz_c + WATER_c + nad_c --> 3mlda_c + 2.0 h_c + nadh_c
RXN0_45_5363,RXN0-5363,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS10092,GLB1,Alpha_45_lactose_c <=> ALLOLACTOSE_c
